,reward
546,-13.441740335088754
547,-14.619144210546077
548,93.03041019776035
549,92.18114076121137
550,-12.485484668498687
551,-13.147201976614927
552,-13.566190375995022
553,-13.21707361932872
554,-15.057800292402533
555,90.85642612636173
556,92.16454926301924
557,-12.278572810231749
558,87.1225487503829
559,-14.985841576153705
560,93.4938029466996
561,-13.066973884796568
562,-16.2322884544674
563,-17.632202058360896
564,90.38763229236609
565,-16.427631057223238
566,91.73399523050563
567,-16.98391323374062
568,-17.171540614654646
569,90.78325021623237
570,-15.246417539693091
571,-13.630164092899951
572,-14.226322712311394
573,-17.090509685589076
574,-12.123892343356081
575,-12.57519133486687
576,-15.081806919217673
577,-14.344483793781741
578,-15.141780685330918
579,-15.041291039119947
580,-12.741638601956017
581,-14.339354870098683
582,-13.29415940230699
583,-14.831106147417508
584,-13.209202766629932
585,-14.997719653248213
586,-14.711315003119081
587,91.12284779460705
588,95.14642538928554
589,-14.244774420973085
590,-15.623459071782033
591,-12.74709419754467
592,91.40990986688735
593,-12.685401208363725
594,-13.982293997601682
595,-11.071634705278518
596,-16.679646124458948
597,-14.680988246216076
598,-15.785567639171285
599,-16.462199000289015
600,-15.6968473342714
601,-14.391660532662728
